    -5.925176     2.319816
    -5.939076     2.361680
    -5.948361     2.402586
    -5.954830     2.442533
    -5.956683     2.481522
    -5.954748     2.517438
    -5.950666     2.532841
    -5.945270     2.587931
    -5.937401     2.622430
    -5.927169     2.656366
    -5.914575     2.689737
    -5.899770     2.722582
    -5.883880     2.755167
    -5.866909     2.787494
    -5.848115     2.819386
    -5.827835     2.850923
    -5.806383     2.882181
    -5.783576     2.913116
    -5.463028     3.222294
    -5.142401     3.425484
    -4.821934     3.579436
    -4.501387     3.691915
    -4.265093     3.754021
    -4.028799     3.799048
    -3.792505     3.827718
    -3.556211     3.842382
    -3.319917     3.842725
    -3.083624     3.830023
    -2.847330     3.804182
    -2.611036     3.765059
    -2.374742     3.715014
    -2.138448     3.651878
    -1.902154     3.576381
    -1.665860     3.488540
    -1.429566     3.388193
    -1.193272     3.275330
    -0.956978     3.149736
    -0.720685     3.011400
    -0.484391     2.860181
    -0.248097     2.695974
    -0.011803     2.518710
     0.224491     2.328202
     0.460785     2.124270
     0.697079     1.906732
     0.933373     1.675288
     1.169667     1.429599
     1.405960     1.169468
     1.642254     0.894651
     1.878548     0.604944
     2.114842     0.300383
     2.351136    -0.019063
     2.587430    -0.353241
     2.823724    -0.702053
     3.060018    -1.065235
     3.296312    -1.442478
     3.532606    -1.833445
     3.768899    -2.237085
     4.005193    -2.653239
     4.241487    -3.079684
     4.477781    -3.516579
     4.714075    -3.961127
     4.950369    -4.413412
     5.186662    -4.871088
     5.422956    -5.333239
     5.659250    -5.798603
     5.736029    -5.950092
     5.812808    -6.101801
     5.889587    -6.253731
     5.966367    -6.405605
     6.043146    -6.557549
     6.119924    -6.709584
     6.131349    -6.736520
     6.139098    -6.764733
     6.143035    -6.793725
     6.143090    -6.822983
     6.139262    -6.851990
     6.131619    -6.880232
     6.120295    -6.907210
     6.105492    -6.932447
     6.087471    -6.955496
     6.066551    -6.975950
     6.043101    -6.993448
     6.017537    -7.007679
     5.990311    -7.018391
     5.961904    -7.025397
     5.932818    -7.028570
     5.903569    -7.027857
     5.874673    -7.023266
     5.846641    -7.014805
     5.819970    -7.002857
     5.795131    -6.987396
     5.772563    -6.968775
     5.752665    -6.947325
     5.737096    -6.928444
     5.721527    -6.909584
     5.705958    -6.890746
     5.690388    -6.871930
     5.674819    -6.853135
     5.659250    -6.834362
     5.422956    -6.555208
     5.186662    -6.274866
     4.950369    -6.002309
     4.714075    -5.734725
     4.477781    -5.471416
     4.241487    -5.213337
     4.005193    -4.959071
     3.768899    -4.708487
     3.532606    -4.461715
     3.296312    -4.219387
     3.060018    -3.980236
     2.823724    -3.744262
     2.587430    -3.511464
     2.365136    -3.281831
     2.114842    -3.055367
     1.878548    -2.832099
     1.642254    -2.612028
     1.405960    -2.394434
     1.169667    -2.180496
     0.933373    -1.970110
     0.697079    -1.763697
     0.460785    -1.560691
     0.224491    -1.362437
    -0.011803    -1.168934
    -0.248097    -0.979782
    -0.484391    -0.795591
    -0.720685    -0.616488
    -0.956978    -0.442501
    -1.193272    -0.273866
    -1.429566    -0.110076
    -1.665860     0.048868
    -1.902154     0.202723
    -2.138448     0.351791
    -2.374742     0.496353
    -2.611036     0.636405
    -2.847330     0.771950
    -3.083624     0.902996
    -3.319917     1.029611
    -3.556211     1.151785
    -3.792505     1.269242
    -4.028799     1.381884
    -4.265093     1.489913
    -4.501387     1.593447
    -4.795909     1.716203
    -5.090431     1.833112
    -5.384953     1.948747
    -5.679476     2.081316
    -5.698206     2.090939
    -5.716478     2.101034
    -5.734292     2.111601
    -5.751740     2.122545
    -5.768900     2.133785
    -5.785451     2.145654
    -5.801391     2.158151
    -5.816722     2.171276
    -5.831590     2.184878
    -5.846085     2.198863
    -5.859781     2.213672
    -5.872678     2.229305
    -5.884776     2.245760
    -5.896075     2.263039
    -5.906574     2.281141
    -5.916274     2.300067
