   -13.297047   -21.751557
   -13.372479   -21.921818
   -13.426350   -22.088449
   -13.456658   -22.251448
   -13.469403   -22.410815
   -13.463007   -22.530835
   -13.446235   -22.649107
   -13.427059   -22.767110
   -13.401186   -22.883715
   -13.363545   -22.998978
   -13.327314   -23.113469
   -13.283756   -23.227231
   -13.234651   -23.340058
   -13.181358   -23.452181
   -13.125062   -23.563797
   -13.064857   -23.674756
   -13.001887   -23.785248
   -12.936047   -23.895257
   -12.655380   -24.293217
   -12.374713   -24.599761
   -12.094046   -24.842455
   -11.813379   -25.034118
   -11.516921   -25.175000
   -11.280464   -25.279828
   -11.014006   -25.351193
   -10.747549   -25.390836
   -10.481091   -25.400240
   -10.214634   -25.381803
    -9.948176   -25.336042
    -9.681718   -25.264730
    -9.415261   -25.168323
    -9.148803   -25.047746
    -8.882346   -24.902843
    -8.615888   -24.733858
    -8.349431   -24.539508
    -8.082973   -24.318738
    -7.816515   -24.069251
    -7.550058   -23.787838
    -7.283600   -23.470687
    -7.017143   -23.114089
    -6.750685   -22.710922
    -6.484227   -22.259871
    -6.217770   -21.755452
    -5.951312   -21.197654
    -5.684855   -20.587376
    -5.418397   -19.928114
    -5.151940   -19.227080
    -4.885482   -18.491056
    -4.619025   -17.722616
    -4.352567   -16.924195
    -4.086109   -16.097928
    -3.819652   -15.245107
    -3.553194   -14.363394
    -3.286737   -13.448460
    -3.020279   -12.501273
    -2.753821   -11.531250
    -2.487364   -10.548930
    -2.220906    -9.556887
    -1.954449    -8.551411
    -1.687991    -7.530934
    -1.421534    -6.500785
    -1.155076    -5.468243
    -0.888618    -4.429928
    -0.622161    -3.367496
    -0.355703    -2.274365
    -0.265644    -1.902727
    -0.175584    -1.531232
    -0.085525    -1.159892
     0.004534    -0.783665
     0.094594    -0.416874
     0.184653    -0.044757
     0.188938    -0.019484
     0.189901     0.006143
     0.187344     0.031659
     0.181374     0.056593
     0.172101     0.080507
     0.159592     0.102949
     0.144375     0.123515
     0.126427     0.141831
     0.106177     0.157564
     0.083992     0.170427
     0.060277     0.180185
     0.035465     0.186661
     0.010006     0.189736
    -0.015635     0.189356
    -0.040991     0.185526
    -0.065600     0.178316
    -0.089015     0.167858
    -0.110808     0.154343
    -0.130582     0.139015
    -0.147978     0.119174
    -0.162678     0.098162
    -0.174415     0.075362
    -0.204630    -0.035177
    -0.234844    -0.113760
    -0.265059    -0.185650
    -0.295274    -0.258779
    -0.325489    -0.332065
    -0.353703    -0.405373
    -0.622161    -1.035854
    -0.888618    -1.650458
    -1.155076    -2.279619
    -1.421534    -2.929341
    -1.687991    -3.580829
    -1.954449    -4.215404
    -2.220906    -4.828067
    -2.487364    -5.420620
    -2.753821    -5.996426
    -3.020279    -6.558016
    -3.286737    -7.105743
    -3.553194    -7.639485
    -3.819652    -8.159539
    -4.086109    -8.666309
    -4.352567    -9.162197
    -4.619025    -9.648285
    -4.885182   -10.126799
    -5.151940   -10.598997
    -5.418397   -11.065558
    -5.684855   -11.526055
    -5.951312   -11.980100
    -6.217770   -12.426934
    -6.484227   -12.867117
    -6.750685   -13.300360
    -7.017143   -13.728420
    -7.283600   -14.151244
    -7.550058   -14.569275
    -7.816515   -14.981080
    -8.082973   -15.386132
    -8.349431   -15.783226
    -8.615888   -16.171727
    -8.882346   -16.552714
    -9.148803   -16.925926
    -9.415261   -17.293146
    -9.681718   -17.654365
    -9.948176   -18.009889
   -10.214634   -18.358710
   -10.481091   -18.699175
   -10.747549   -19.028899
   -11.014006   -19.345137
   -11.280464   -19.648515
   -11.546921   -19.936141
   -11.813379   -20.217600
   -12.124296   -20.538250
   -12.435213   -20.856053
   -12.746130   -21.168864
   -13.057047   -21.461557
   -13.073580   -21.476620
   -13.089826   -21.491917
   -13.105788   -21.507450
   -13.121464   -21.523219
   -13.136899   -21.539187
   -13.152147   -21.555311
   -13.167048   -21.571721
   -13.181604   -21.588117
   -13.195814   -21.605399
   -13.209678   -21.622667
   -13.223197   -21.640222
   -13.236369   -21.658062
   -13.249196   -21.676189
   -13.261678   -21.694602
   -13.273813   -21.713301
   -13.285603   -21.732286
