   -12.930217   -19.354575
   -13.010558   -19.520508
   -13.062741   -19.682486
   -13.086768   -19.840509
   -13.091432   -19.995311
   -13.087202   -20.082001
   -13.078033   -20.167337
   -13.062304   -20.251819
   -13.042436   -20.335728
   -13.019042   -20.419141
   -12.991006   -20.501903
   -12.956366   -20.584017
   -12.921837   -20.665385
   -12.882101   -20.746703
   -12.838393   -20.827263
   -12.791446   -20.907367
   -12.742139   -20.987140
   -12.689717   -21.066475
   -12.391062   -21.436821
   -12.092408   -21.694109
   -11.793751   -21.878202
   -11.495095   -22.010190
   -11.235703   -22.093143
   -10.976311   -22.150148
   -10.716919   -22.182647
   -10.457527   -22.191645
   -10.198135   -22.178150
    -9.938743   -22.142655
    -9.679350   -22.086164
    -9.419958   -22.008271
    -9.160566   -21.908576
    -8.901174   -21.786616
    -8.641782   -21.640565
    -8.382390   -21.468534
    -8.122998   -21.269430
    -7.863606   -21.040964
    -7.604214   -20.782155
    -7.344821   -20.490296
    -7.085429   -20.165185
    -6.826037   -19.803366
    -6.566645   -19.403726
    -6.307253   -18.964441
    -6.047861   -18.484285
    -5.788469   -17.964422
    -5.529077   -17.406503
    -5.269684   -16.813921
    -5.010292   -16.190830
    -4.750900   -15.538470
    -4.491508   -14.856622
    -4.232116   -14.146109
    -3.972724   -13.411351
    -3.713332   -12.659957
    -3.453940   -11.897161
    -3.194548   -11.123473
    -2.935155   -10.333581
    -2.675763    -9.524851
    -2.416371    -8.699468
    -2.156979    -7.861456
    -1.897587    -7.012364
    -1.638195    -6.155925
    -1.378803    -5.302683
    -1.119411    -4.456942
    -0.860019    -3.604297
    -0.600627    -2.733097
    -0.341235    -1.865042
    -0.253532    -1.574704
    -0.165829    -1.281192
    -0.078126    -0.986629
     0.009577    -0.691106
     0.097280    -0.381971
     0.184983    -0.043375
     0.189059    -0.018788
     0.189901     0.006122
     0.187466     0.030927
     0.181805     0.055200
     0.173015     0.078523
     0.161248     0.100494
     0.146706     0.120737
     0.129640     0.138901
     0.110342     0.154676
     0.089146     0.167788
     0.066416     0.178014
     0.042543     0.185176
     0.017938     0.189151
    -0.006976     0.189872
    -0.031770     0.187325
    -0.056017     0.181555
    -0.079300     0.172660
    -0.101218     0.160794
    -0.121395     0.146162
    -0.139483     0.129014
    -0.155170     0.109646
    -0.168137     0.088391
    -0.197029    -0.025939
    -0.225870    -0.097031
    -0.254711    -0.155817
    -0.283552    -0.215990
    -0.312393    -0.276919
    -0.341235    -0.333036
    -0.600627    -0.886362
    -0.860019    -1.424928
    -1.119411    -1.963928
    -1.378803    -2.505301
    -1.638195    -3.044718
    -1.897587    -3.577397
    -2.156979    -4.100015
    -2.416371    -4.610233
    -2.675763    -5.107540
    -2.933155    -5.593574
    -3.194548    -6.070599
    -3.453940    -6.540140
    -3.713332    -7.003560
    -3.972724    -7.460795
    -4.232116    -7.911386
    -4.491508    -8.354727
    -4.750900    -8.790445
    -5.010292    -9.218802
    -5.269684    -9.640128
    -5.529077   -10.055963
    -5.788469   -10.466699
    -6.047861   -10.873437
    -6.307253   -11.275613
    -6.566645   -11.673133
    -6.826037   -12.064484
    -7.085429   -12.449409
    -7.344821   -12.827408
    -7.604214   -13.198881
    -7.863606   -13.564098
    -8.122998   -13.923632
    -8.382390   -14.277818
    -8.641782   -14.626334
    -8.901174   -14.969367
    -9.160566   -15.305530
    -9.419958   -15.634390
    -9.679350   -15.954489
    -9.930743   -16.265489
   -10.198135   -16.566736
   -10.457527   -16.859031
   -10.716919   -17.142615
   -10.976311   -17.417768
   -11.235703   -17.684619
   -11.495095   -17.942542
   -11.801226   -18.235798
   -12.107356   -18.519887
   -12.413487   -18.797321
   -12.719317   -19.072175
   -12.734858   -19.086659
   -12.749713   -19.101431
   -12.764184   -19.116490
   -12.778270   -19.131835
   -12.791864   -19.147548
   -12.804909   -19.163894
   -12.817133   -19.180404
   -12.829436   -19.197080
   -12.841518   -19.213920
   -12.853379   -19.230925
   -12.865019   -19.248095
   -12.876438   -19.265429
   -12.887636   -19.282929
   -12.898613   -19.300593
   -12.909369   -19.318422
   -12.919903   -19.336416
