
OVERALL TURBINE PERFORMANCE
============================================================
Blade-jet speed ratio     0.3965
Pitchline loading         2.7099
Total-Total PR            5.0265
Total-Static PR           5.5864
Energy Extraction           342.3371
Corrected Speed           32.5765
Flow function           0.9440

STAGE PERFORMANCE
====================================================================================================
Stage  Location     Alpha1    Alpha2     Beta2     Beta3    Alpha3      Phi       Psi    Reaction
    1       Hub      -2.16      78.08      68.94     -76.15     -40.86    0.3337    1.8782      0.3418
    1      Mean      -3.64      72.54      51.08     -64.31     -17.72    0.6973    1.5795      0.4162
    1       Tip      -5.12      80.10       2.55     -49.32      16.49    0.4884    0.9920      0.4572
    2       Hub     -61.59      73.68       1.83     -67.81     -14.27    0.4511    1.5417      0.3747
    2      Mean     -27.45      64.62      -6.70     -59.55       3.50    0.7021    1.1862      0.4233
    2       Tip      17.03      70.70     -48.29     -54.35      17.69    0.6753    0.8694      0.4861


Span station K = 37

  J       %dVm        Vx(m/s)      Vtheta(m/s)    Vr(m/s)       Pstat(Pa)       Tstat(K)    Mrel      Mabs        T0(K)       Vm(m/s)     Swirl(deg)   Pitch(deg)  Density(kg/m3)     mdot(kg/s)
 194    501.506      339.174         174.315       22.786       131524.0          575.1    0.8592    0.8430      651.28      340.195      -24.362        3.591     0.79619     0.00000
 195    502.005      339.493         162.151       22.476       130775.5          574.3    0.8674    0.8322      648.26      340.478      -25.846        3.573     0.79308     0.00000
 196    503.298      340.150         150.345       23.834       129261.4          572.8    0.8780    0.8239      644.95      341.209      -27.269        3.830     0.78618     0.00000
 197    497.412      336.749         139.068       24.961       128991.9          572.6    0.8801    0.8076      641.84      337.880      -28.826        4.072     0.78506     0.00000
 198    493.039      334.322         128.313       24.355       128990.7          572.4    0.8839    0.7939      639.15      335.406      -30.277        4.030     0.78556     0.00000
 199    490.639      332.939         118.181       24.908       127751.3          570.9    0.8916    0.7844      635.93      334.049      -31.662        4.194     0.78002     0.00000
 200    481.025      327.488         107.961       25.283       127924.3          570.9    0.8909    0.7659      632.94      328.612      -33.260        4.341     0.78113     0.00000
 201    474.798      324.046          98.582       24.489       127808.7          570.5    0.8937    0.7525      630.22      325.090      -34.617        4.267     0.78122     0.00000
 202    466.600      319.405          88.960       24.799       127064.0          569.4    0.8971    0.7376      626.90      320.453      -36.193        4.418     0.77806     0.00000
 203    446.425      308.044          78.008       24.177       128291.0          570.8    0.8889    0.7067      624.11      309.043      -38.400        4.447     0.78351     0.00000
 204    420.046      293.231          69.333       22.464       130226.3          573.4    0.8720    0.6690      621.79      294.124      -40.685        4.327     0.79169     0.00000
 205    395.612      279.335          64.912       23.076       132068.6          575.2    0.8524    0.6355      619.37      280.304      -42.524        4.692     0.80018     0.00000
 206    379.736      270.214          61.733       24.395       133395.4          575.9    0.8389    0.6139      616.98      271.326      -43.669        5.154     0.80729     0.00000
 207    367.328      263.129          56.779       24.837       133456.7          576.0    0.8329    0.5967      614.63      264.308      -44.737        5.375     0.80768     0.00000
 208    354.027      255.561          50.773       25.011       133089.6          575.9    0.8281    0.5782      612.06      256.785      -46.027        5.570     0.80555     0.00000
 209    337.912      246.378          45.993       25.244       132676.0          576.0    0.8188    0.5568      609.31      247.671      -47.382        5.831     0.80280     0.00000
 210    318.726      235.413          42.756       25.755       133445.1          577.5    0.8048    0.5321      607.88      236.820      -48.784        6.204     0.80525     0.00000
 211    300.326      224.924          41.903       25.906       134443.5          579.9    0.7904    0.5112      608.15      226.413      -49.813        6.515     0.80799     0.00000
 212    290.226      219.061          39.902       26.843       133616.2          580.8    0.7883    0.5025      608.31      220.701      -50.377        6.925     0.80215     0.00000
 213    289.280      217.989          33.672       30.874       132358.8          580.8    0.7989    0.5015      608.23      220.166      -50.928        7.991     0.79490     0.00000
 214    285.741      215.352          24.703       34.910       131690.6          580.2    0.8092    0.4960      606.70      218.164      -51.992        9.092     0.79197     0.00000
 215    282.511      213.394          15.591       35.555       133397.2          581.5    0.8151    0.4893      606.59      216.337      -53.039        9.336     0.80055     0.00000
 216    276.695      209.562           7.740       38.373       132036.4          580.4    0.8186    0.4820      604.08      213.048      -54.115       10.222     0.79367     0.00000
 217    292.477      218.349          64.637       39.951       129777.4          595.0    0.7070    0.4846      618.30      221.974      -48.849       10.203     0.75993     0.00000
 218    291.797      218.140          63.223       38.947       128535.3          594.6    0.7090    0.4831      617.69      221.590      -49.056        9.969     0.75323     0.00000
 219    253.017      195.624          60.315       39.926       131577.7          598.7    0.6829    0.4361      617.66      199.657      -52.320       11.309     0.76578     0.00000
 220    238.377      187.473          58.954       38.453       132534.8          601.2    0.6738    0.4180      618.69      191.377      -53.651       11.361     0.76814     0.00000
 221    227.687      180.989          57.951       39.881       132005.4          601.8    0.6682    0.4053      618.32      185.330      -54.647       12.145     0.76424     0.00000
 222    216.180      174.284          57.461       40.032       132980.4          603.7    0.6607    0.3916      619.16      178.823      -55.673       12.618     0.76748     0.00000
 223    209.738      170.453          55.888       40.416       132776.7          603.9    0.6595    0.3836      618.73      175.180      -56.392       12.992     0.76607     0.00000
 224    203.776      166.810          54.430       41.135       133229.0          604.7    0.6582    0.3760      618.98      171.807      -57.057       13.465     0.76766     0.00000
 225    199.309      164.179          53.077       41.248       133300.5          605.0    0.6579    0.3704      618.93      169.281      -57.583       13.695     0.76761     0.00000
 226    195.839      162.038          50.723       41.702       133569.3          605.3    0.6601    0.3653      618.82      167.318      -58.111       13.996     0.76883     0.00000
 227    191.368      159.427          49.175       41.696       133734.4          605.5    0.6604    0.3597      618.66      164.789      -58.648       14.201     0.76948     0.00000
 228    186.930      156.889          48.862       41.479       134051.0          606.2    0.6583    0.3546      619.00      162.280      -59.064       14.337     0.77044     0.00000
 229    179.582      152.709          48.006       41.028       134322.3          606.7    0.6558    0.3461      618.96      158.124      -59.790       14.547     0.77134     0.00000
 230    170.678      147.796          47.050       39.899       135001.4          607.5    0.6527    0.3357      619.19      153.088      -60.669       14.600     0.77411     0.00000
 231    157.171      140.345          46.138       38.190       135622.1          608.4    0.6478    0.3203      619.17      145.449      -61.987       14.698     0.77659     0.00000
 232    140.865      131.564          44.752       35.300       136662.8          609.4    0.6435    0.3021      619.36      136.227      -63.633       14.370     0.78113     0.00000
 233    120.660      120.560          42.264       32.144       137339.8          610.0    0.6416    0.2802      619.15      124.799      -65.747       13.948     0.78413     0.00000
 234     98.421      107.065          40.460       26.487       138075.2          610.9    0.6400    0.2606      619.47      112.222      -68.080        5.951     0.78715     0.00000
 235     98.269       90.004          42.192       21.486       137894.7          610.7    0.6353    0.2691      619.38      112.135      -67.959        3.092     0.78641     0.00000
 236     97.756       80.257          44.405       23.115       138210.4          610.0    0.6304    0.2788      618.99      111.845      -67.897        5.443     0.78916     0.00000
 237     87.686       79.746          49.881       25.375       138011.2          609.2    0.6169    0.2812      618.47      106.150      -68.773       10.682     0.78899     0.00000
 238     79.004       82.583          53.747       26.243       138376.7          610.1    0.6070    0.2831      619.41      101.240      -69.658       13.714     0.78986     0.00000
 239     95.759      101.055          51.038       29.828       136697.9          609.1    0.6195    0.2914      618.89      110.716      -66.887       13.490     0.78172     0.00000
 240    106.651      109.257          49.671       31.868       135407.5          607.7    0.6279    0.3039      618.12      116.876      -65.331       15.175     0.77609     0.00000
 241    111.014      114.120          45.517       31.895       135638.9          608.3    0.6384    0.3121      619.05      119.344      -64.968       16.667     0.77662     0.00000
 242    120.746      120.175          41.053       32.763       134882.6          607.6    0.6516    0.3211      618.72      124.848      -64.250       15.790     0.77320     0.00000
 243    125.481      122.798          37.858       33.714       134981.6          607.9    0.6588    0.3246      619.12      127.526      -64.059       15.389     0.77341     0.00000
 244    131.987      126.570          35.055       34.192       134393.1          607.5    0.6670    0.3293      618.87      131.205      -63.683       14.911     0.77063     0.00000
 245    134.174      127.754          32.843       34.614       134428.7          607.7    0.6714    0.3300      619.08      132.443      -63.708       14.910     0.77060     0.00000
 246    136.966      129.320          30.420       34.940       134124.0          607.6    0.6769    0.3321      619.05      134.021      -63.652       14.838     0.76900     0.00000
 247    138.924      130.373          28.146       35.320       134120.4          607.9    0.6811    0.3333      619.37      135.129      -63.692       14.845     0.76865     0.00000
 248    141.090      131.551          26.414       35.723       133838.9          607.8    0.6846    0.3344      619.39      136.354      -63.672       14.815     0.76706     0.00000
 249    142.640      132.467          25.611       35.738       133828.3          608.1    0.6861    0.3345      619.66      137.230      -63.669       14.700     0.76669     0.00000
 250    143.859      133.078          24.749       36.136       133502.8          608.0    0.6880    0.3348      619.56      137.920      -63.664       14.795     0.76498     0.00000
 251    143.542      132.847          23.650       36.304       133513.4          608.2    0.6893    0.3341      619.75      137.741      -63.823       14.869     0.76478     0.00000
 252    146.127      134.385          23.555       36.251       133176.1          608.1    0.6903    0.3357      619.78      139.202      -63.679       14.667     0.76297     0.00000
 253    145.998      134.263          23.944       36.428       133059.9          608.2    0.6893    0.3340      619.79      139.130      -63.750       14.746     0.76221     0.00000
 254    146.891      134.725          23.581       36.643       132879.2          608.2    0.6902    0.3348      619.89      139.635      -63.748       14.776     0.76116     0.00000
 255    149.217      136.036          24.018       36.863       132517.5          608.0    0.6902    0.3360      619.79      140.950      -63.633       14.705     0.75936     0.00000
 256    149.146      136.013          25.131       36.793       132337.3          607.9    0.6880    0.3341      619.60      140.910      -63.654       14.681     0.75845     0.00000
 257    150.308      136.677          25.387       36.850       132129.2          607.8    0.6881    0.3349      619.61      141.567      -63.619       14.636     0.75738     0.00000
 258    152.011      137.708          27.139       36.746       131736.7          607.5    0.6857    0.3348      619.33      142.531      -63.474       14.498     0.75551     0.00000
 259    148.818      135.981          29.412       36.208       131809.4          607.7    0.6800    0.3297      619.19      140.725      -63.635       14.484     0.75569     0.00000
 260    147.727      135.327          29.028       36.247       131647.4          607.5    0.6807    0.3300      619.12      140.108      -63.757       14.574     0.75492     0.00000
 261    152.902      138.217          29.438       36.778       130990.2          606.9    0.6826    0.3364      619.01      143.035      -63.404       14.480     0.75187     0.00000
 262    156.974      140.546          32.829       36.986       130357.9          606.5    0.6787    0.3398      618.85      145.337      -62.955       14.340     0.74877     0.00000
 263    158.346      141.336          36.312       37.030       130144.0          606.6    0.6731    0.3405      619.02      146.114      -62.681       14.295     0.74740     0.00000
 264    158.700      141.501          39.037       37.195       129778.5          606.5    0.6685    0.3403      618.92      146.313      -62.529       14.340     0.74542     0.00000
 265    159.094      141.815          42.176       36.873       129622.1          606.5    0.6632    0.3410      619.03      146.536      -62.324       14.206     0.74443     0.00000
 266    161.546      143.217          45.791       36.995       129078.8          606.2    0.6585    0.3443      618.89      147.923      -61.904       14.125     0.74174     0.00000
 267    161.705      143.278          50.078       37.125       128699.6          605.8    0.6513    0.3454      618.62      148.013      -61.621       14.160     0.73997     0.00000
 268    161.763      143.431          55.123       36.664       128359.6          605.4    0.6429    0.3474      618.32      148.046      -61.261       13.981     0.73854     0.00000
 269    161.554      143.329          60.732       36.588       127747.9          604.6    0.6338    0.3499      617.76      147.928      -60.877       13.962     0.73593     0.00000
 270    160.357      142.733          67.026       36.190       127271.0          604.2    0.6229    0.3524      617.58      147.251      -60.507       13.869     0.73361     0.00000
 271    159.124      142.138          73.660       35.696       126608.1          603.9    0.6117    0.3557      617.60      146.553      -60.091       13.747     0.73008     0.00000
 272    157.410      141.263          80.706       35.198       125915.2          603.7    0.5995    0.3596      617.66      145.584      -59.670       13.650     0.72634     0.00000
 273    155.432      140.286          88.238       34.491       125043.4          602.8    0.5867    0.3648      617.25      144.465      -59.183       13.485     0.72221     0.00000
 274    152.319      138.665          96.395       33.701       124166.9          601.6    0.5727    0.3703      616.47      142.705      -58.691       13.350     0.71857     0.00000
 275    149.003      136.970         105.080       32.727       123316.2          600.1    0.5577    0.3773      615.59      140.829      -58.107       13.154     0.71537     0.00000
 276    145.683      135.262         114.073       31.785       122160.2          598.3    0.5426    0.3861      614.54      138.952      -57.430       12.969     0.71074     0.00000
 277    141.831      133.289         123.555       30.643       121070.9          597.1    0.5261    0.3958      614.16      136.773      -56.670       12.721     0.70573     0.00000
 278    137.357      130.960         133.137       29.474       119993.1          596.0    0.5087    0.4061      613.95      134.243      -55.861       12.489     0.70062     0.00000
 279    132.947      128.655         142.594       28.347       118957.5          595.0    0.4912    0.4172      613.89      131.749      -54.982       12.254     0.69563     0.00000
 280    127.937      125.999         151.883       27.223       117659.7          593.7    0.4737    0.4282      613.54      128.915      -54.062       12.052     0.68942     0.00000
 281    121.198      122.336         161.064       26.114       116388.8          592.3    0.4546    0.4383      612.97      125.103      -53.184       11.930     0.68348     0.00000
 282    113.729      118.333         170.162       24.613       115194.4          590.9    0.4344    0.4484      612.33      120.879      -52.223       11.664     0.67805     0.00000
 283    106.269      114.361         179.034       22.967       113807.6          588.9    0.4145    0.4591      611.15      116.660      -51.095       11.314     0.67218     0.00000
 284     98.963      110.440         187.480       21.483       112261.9          586.7    0.3951    0.4700      609.80      112.528      -49.871       10.990     0.66557     0.00000
 285     92.288      106.872         195.511       20.024       110661.3          584.3    0.3766    0.4814      608.26      108.752      -48.540       10.598     0.65884     0.00000
 286     87.901      104.535         202.863       19.016       109056.8          581.5    0.3609    0.4938      606.49      106.271      -47.019       10.286     0.65235     0.00000
 287     84.581      102.752         209.505       18.333       107350.1          578.3    0.3473    0.5059      604.18      104.394      -45.486       10.082     0.64565     0.00000
 288     81.914      101.356         215.068       17.583       105710.5          575.1    0.3358    0.5166      601.76      102.886      -44.095        9.800     0.63924     0.00000
 289     79.177       99.905         219.277       16.901       104139.1          572.6    0.3261    0.5246      599.72      101.338      -43.086        9.546     0.63254     0.00000
 290     75.306       97.830         222.509       16.044       102773.4          570.7    0.3171    0.5298      598.14       99.148      -42.554        9.239     0.62639     0.00000
 291     70.699       95.358         224.844       15.008       101547.9          569.0    0.3094    0.5330      596.68       96.543      -42.556        8.843     0.62079     0.00000
 292     65.650       92.607         226.322       14.119       100444.0          567.5    0.3034    0.5345      595.16       93.687      -43.176        8.528     0.61581     0.00000
 293     60.502       89.808         227.197       13.151        99427.3          566.0    0.2992    0.5349      593.67       90.776      -44.222        8.135     0.61126     0.00000
 294     55.579       87.132         227.379       12.183        98536.0          564.7    0.2971    0.5341      592.32       87.991      -45.625        7.697     0.60727     0.00000
 295     50.660       84.432         227.067       11.396        97769.2          563.6    0.2966    0.5323      591.13       85.209      -47.353        7.369     0.60384     0.00000
 296     46.303       82.047         226.422       10.639        97199.3          562.8    0.2976    0.5299      590.25       82.745      -49.121        7.043     0.60129     0.00000
 297     42.838       80.155         225.533        9.998        96671.6          562.2    0.2999    0.5274      589.52       80.785      -50.778        6.799     0.59887     0.00000
 298     40.065       78.634         224.991        9.530        96279.8          561.8    0.3023    0.5256      589.17       79.217      -52.144        6.668     0.59697     0.00000
 299     38.823       77.985         224.297        9.060        95942.6          561.4    0.3054    0.5243      588.83       78.514      -53.202        6.481     0.59538     0.00000
 300     38.194       77.671         223.052        8.672        95795.7          561.2    0.3086    0.5219      588.47       78.159      -54.068        6.375     0.59473     0.00000
 301     37.193       77.143         221.856        8.288        95824.0          561.4    0.3102    0.5189      588.35       77.592      -54.708        6.237     0.59478     0.00000
 302     36.540       76.822         220.760        7.816        95890.3          561.7    0.3113    0.5159      588.31       77.223      -55.102        5.919     0.59497     0.00000
 303     36.113       76.616         219.421        7.449        96023.5          562.0    0.3121    0.5125      588.27       76.982      -55.403        5.714     0.59547     0.00000
 304     34.643       75.819         217.781        7.049        96215.9          562.5    0.3122    0.5077      588.25       76.151      -55.821        5.492     0.59617     0.00000
 305     33.697       75.325         215.941        6.565        96539.9          563.2    0.3126    0.5027      588.40       75.615      -56.196        5.186     0.59745     0.00000
 306     31.840       74.303         214.078        6.195        96796.2          563.8    0.3124    0.4971      588.37       74.565      -56.677        4.997     0.59844     0.00000
 307     30.473       73.546         213.294        5.970        97247.7          564.6    0.3103    0.4938      588.69       73.792      -56.978        4.823     0.60040     0.00000
 308     27.020       71.650         211.892        5.137        97539.9          565.1    0.3082    0.4886      588.65       71.839      -57.678        4.245     0.60155     0.00000
 309     22.532       69.170         209.105        4.141        98238.4          566.2    0.3100    0.4798      589.07       69.301      -58.332        3.429     0.60458     0.00000
 310     18.312       66.790         203.630        3.915        98658.0          566.9    0.3191    0.4664      588.91       66.914      -59.187        3.223     0.60640     0.00000
 311     16.146       65.554         200.703        4.154        99133.8          567.6    0.3246    0.4586      589.25       65.689      -59.415        3.685     0.60851     0.00000
 312     24.439       70.238         204.481        4.385        99106.8          567.7    0.3207    0.4695      590.00       70.379      -57.610        3.647     0.60829     0.00000
 313     33.327       75.270         210.048        4.470        98496.5          566.9    0.3145    0.4844      590.25       75.406      -55.511        3.455     0.60543     0.00000
 314     39.580       78.816         214.994        4.437        98126.9          566.5    0.3088    0.4967      590.74       78.943      -53.761        3.264     0.60361     0.00000
 315     46.391       82.677         219.458        4.386        97570.9          565.8    0.3051    0.5086      590.94       82.794      -51.893        3.084     0.60102     0.00000
 316     51.770       85.726         223.920        4.335        97078.2          565.2    0.3009    0.5197      591.25       85.837      -50.138        2.938     0.59866     0.00000
 317     58.101       89.320         227.847        4.144        96568.4          564.7    0.2987    0.5302      591.57       89.418      -48.262        2.691     0.59618     0.00000
 318     63.483       92.367         230.999        4.159        95975.6          563.9    0.2976    0.5388      591.60       92.461      -46.686        2.615     0.59331     0.00000
 319     69.163       95.615         233.692        3.335        95553.7          563.3    0.2976    0.5468      591.67       95.674      -45.131        1.990     0.59141     0.00000
 320     75.904       99.368         236.084        4.796        94999.1          562.8    0.2993    0.5546      591.90       99.486      -43.415        2.842     0.58850     0.00000
 321     80.837      102.268         237.264        1.237        94634.8          562.2    0.3014    0.5594      591.71      102.277      -42.306        0.663     0.58690     0.00000
 322     89.773      107.128         238.605        6.536        94331.6          562.7    0.3073    0.5661      592.90      107.331      -40.528        3.541     0.58452     0.00000
 323     98.945      112.457         252.599        3.712        94197.5          552.7    0.2977    0.6014      585.96      112.518      -34.728        1.889     0.59386     0.00000
 324     97.068      111.256         257.260       -6.677        93924.4          552.9    0.2901    0.6096      587.16      111.456      -33.343       -3.428     0.59185     0.00000
 325     57.120       88.741         257.385        4.619        95393.5          556.6    0.2503    0.5907      588.95       88.862      -39.548        3.013     0.59718     0.00000
 326     60.442       90.740         252.600        0.476        95394.9          558.6    0.2601    0.5813      590.04       90.742      -40.714        0.289     0.59506     0.00000
 327     62.066       91.642         250.034        1.730        95149.2          559.6    0.2655    0.5763      590.59       91.660      -41.315        1.097     0.59246     0.00000
 328     64.047       92.770         248.915        1.348        95234.8          560.5    0.2693    0.5745      591.43       92.780      -41.324        0.839     0.59199     0.00000
 329     67.092       94.497         248.807        0.959        94996.6          560.8    0.2728    0.5756      591.89       94.503      -40.800        0.590     0.59019     0.00000
 330     69.286       95.736         249.285        1.188        94968.0          561.3    0.2748    0.5775      592.63       95.744      -40.221        0.727     0.58952     0.00000
 331     72.316       97.452         250.107        0.897        94820.6          561.5    0.2773    0.5805      593.27       97.457      -39.389        0.541     0.58834     0.00000
 332     74.953       98.943         251.218        0.932        94722.8          561.8    0.2793    0.5840      594.00       98.949      -38.525        0.562     0.58743     0.00000
 333     77.910      100.617         252.528        0.830        94589.4          562.0    0.2815    0.5881      594.71      100.621      -37.544        0.498     0.58641     0.00000
 334     80.704      102.197         254.041        0.777        94452.6          562.1    0.2835    0.5926      595.42      102.201      -36.522        0.471     0.58541     0.00000
 335     83.675      103.877         255.757        0.687        94296.3          562.2    0.2857    0.5977      596.16      103.882      -35.405        0.424     0.58434     0.00000
 336     86.940      105.724         257.583        0.706        94124.0          562.3    0.2884    0.6032      596.91      105.728      -34.224        0.436     0.58322     0.00000
 337     90.291      107.617         259.491        0.800        93933.6          562.2    0.2914    0.6089      597.65      107.623      -33.025        0.491     0.58205     0.00000
 338     94.116      109.779         261.626        0.903        93738.7          562.2    0.2950    0.6153      598.43      109.786      -31.727        0.545     0.58090     0.00000
 339     98.263      112.122         263.877        0.955        93495.2          562.0    0.2992    0.6222      599.16      112.132      -30.400        0.576     0.57958     0.00000
 340    102.769      114.669         266.355        1.003        93256.0          561.8    0.3040    0.6297      600.01      114.681      -29.025        0.607     0.57825     0.00000
 341    107.674      117.438         268.763        1.082        92941.3          561.4    0.3095    0.6375      600.65      117.455      -27.730        0.648     0.57671     0.00000
 342    113.368      120.643         271.706        1.478        92645.2          561.2    0.3164    0.6466      601.68      120.675      -26.293        0.822     0.57513     0.00000
 343    118.726      123.632         273.962        2.409        92206.6          560.5    0.3229    0.6544      602.10      123.705      -25.211        1.189     0.57307     0.00000
 344    123.925      126.566         275.228        1.560        92012.6          559.9    0.3292    0.6603      602.24      126.646      -24.565        0.830     0.57250     0.00000
 345    130.412      130.091         277.634       -0.104        91726.6          559.3    0.3378    0.6691      602.93      130.315      -23.573        0.208     0.57129     0.00000
 346    135.306      132.887         280.902       -1.180        91239.2          558.3    0.3455    0.6790      603.46      133.083      -22.426       -0.178     0.56919     0.00000
 347    140.014      135.518         284.339       -2.115        90898.1          557.6    0.3536    0.6890      604.24      135.745      -21.288       -0.519     0.56782     0.00000
 348    145.206      138.258         287.874       -3.685        90509.5          556.8    0.3625    0.6996      605.10      138.682      -20.224       -1.002     0.56620     0.00000
 349    150.154      140.779         291.182       -5.552        90115.1          555.9    0.3713    0.7096      605.87      141.480      -19.330       -1.528     0.56455     0.00000
 350    155.117      143.366         294.462       -7.057        89670.4          555.0    0.3803    0.7197      606.61      144.287      -18.466       -1.917     0.56264     0.00000
 351    160.265      146.182         297.496       -8.055        89207.0          554.0    0.3894    0.7295      607.22      147.199      -17.710       -2.135     0.56067     0.00000
 352    165.461      149.014         300.429       -9.077        88722.9          553.0    0.3989    0.7391      607.87      150.137      -16.983       -2.348     0.55852     0.00000
 353    171.294      152.131         303.172      -10.312        88192.9          552.0    0.4090    0.7488      608.46      153.437      -16.349       -2.580     0.55616     0.00000
 354    176.890      155.067         305.774      -11.697        87666.5          551.0    0.4189    0.7581      609.05      156.602      -15.753       -2.844     0.55375     0.00000
 355    182.663      158.039         308.460      -13.376        87118.7          549.9    0.4293    0.7679      609.55      159.866      -15.183       -3.153     0.55137     0.00000
 356    188.735      161.212         311.165      -15.013        86493.0          548.7    0.4403    0.7781      610.13      163.301      -14.639       -3.433     0.54847     0.00000
 357    195.143      164.568         314.070      -16.646        85843.8          547.3    0.4522    0.7890      610.70      166.925      -14.100       -3.696     0.54556     0.00000
 358    201.643      167.878         316.767      -18.581        85127.9          545.9    0.4643    0.7998      611.26      170.601      -13.646       -3.992     0.54219     0.00000
 359    207.088      170.635         319.935      -20.412        84467.4          544.5    0.4759    0.8109      611.90      173.681      -13.096       -4.305     0.53917     0.00000
 360    215.318      174.915         323.184      -22.527        83619.6          542.8    0.4909    0.8244      612.66      178.335      -12.538       -4.606     0.53516     0.00000
 361    222.090      178.249         327.039      -24.637        82650.6          541.0    0.5054    0.8386      613.45      182.165      -11.979       -4.818     0.53040     0.00000
 362    227.238      180.817         330.973      -26.439        81927.5          539.5    0.5181    0.8515      614.48      185.077      -11.376       -5.093     0.52686     0.00000
 363    233.364      183.798         335.972      -28.458        81014.9          537.1    0.5340    0.8684      615.27      188.541      -10.538       -5.394     0.52281     0.00000
 364    241.184      188.313         338.950      -29.064        80036.9          535.5    0.5489    0.8817      616.32      192.964      -10.234       -5.327     0.51752     0.00000
 365    248.961      192.691         347.546      -29.889        79132.7          532.2    0.5731    0.9092      618.78      197.363       -9.174       -5.379     0.51373     0.00000
 366    245.680      190.887         350.248      -29.423        78773.3          530.9    0.5768    0.9151      618.02      195.507       -8.340       -5.515     0.51264     0.00000
 367    252.851      195.461         345.909      -28.380        78211.1          534.7    0.5740    0.9039      620.28      199.563       -8.599       -5.282     0.50682     0.00000
 368    263.047      201.491         358.841      -27.725        77403.6          527.3    0.6134    0.9514      621.87      205.329       -7.281       -4.934     0.50585     0.00000
 369    257.518      198.662         368.564      -26.591        76864.0          518.6    0.6350    0.9883      617.36      202.202       -5.367       -4.882     0.50998     0.00000
 370    258.726      199.786         367.261      -24.349        76052.4          516.4    0.6315    0.9851      614.47      202.886       -4.945       -4.833     0.50723     0.00000
 371    266.939      204.469         353.752      -23.427        75653.2          520.5    0.6140    0.9487      612.44      207.530       -6.784       -4.509     0.50119     0.00000
 372    293.483      219.582         359.547      -24.283        73969.9          513.4    0.6680    0.9991      613.17      222.543       -6.943       -4.191     0.49318     0.00000
 373    300.046      223.272         371.928      -24.681        72972.5          507.3    0.6978    1.0379      614.29      226.255       -5.481       -4.202     0.49113     0.00000
 374    294.854      220.247         374.998      -24.986        72390.1          498.8    0.7122    1.0650      605.67      223.318       -4.263       -4.541     0.49484     0.00000
 375    292.428      218.858         374.566      -25.568        71656.6          494.4    0.7085    1.0666      599.85      221.947       -3.429       -4.966     0.49584     0.00000
 376    295.713      220.729         372.729      -26.193        70799.3          491.6    0.7057    1.0633      596.22      223.804       -3.060       -5.254     0.49281     0.00000
 377    306.003      226.579         370.328      -26.346        69785.8          488.5    0.7184    1.0703      593.81      229.624       -3.362       -5.275     0.48678     0.00000
 378    318.239      233.470         371.218      -27.461        68936.5          487.1    0.7367    1.0811      595.24      236.545       -3.601       -5.378     0.48009     0.00000
 379    330.713      240.494         367.607      -29.200        68353.1          490.2    0.7450    1.0739      599.28      243.599       -4.417       -5.433     0.47292     0.00000
 380    342.680      247.229         362.946      -30.224        67772.9          491.7    0.7595    1.0733      601.29      250.367       -5.359       -5.274     0.46739     0.00000
 381    351.874      252.513         360.324      -30.289        66934.4          490.5    0.7733    1.0756      600.67      255.567       -5.824       -5.168     0.46223     0.00000
 382    364.307      259.665         356.156      -29.617        66071.9          489.5    0.7893    1.0785      600.29      262.599       -6.514       -4.992     0.45669     0.00000
 383    371.416      263.867         350.449      -27.115        65290.6          486.7    0.7998    1.0796      596.01      266.620       -7.156       -4.620     0.45234     0.00000
 384    375.967      266.398         343.489      -24.431        64673.5          484.3    0.8051    1.0758      591.23      269.194       -7.799       -4.240     0.44881     0.00000
 385    378.220      267.593         338.045      -22.103        64193.8          482.7    0.8092    1.0715      587.97      270.468       -8.363       -3.881     0.44645     0.00000
 386    380.920      268.972         333.018      -19.877        63667.6          480.7    0.8145    1.0702      584.11      271.995       -8.866       -3.482     0.44431     0.00000
 387    388.073      273.214         329.397      -18.449        63000.1          478.2    0.8274    1.0761      581.49      276.041       -9.416       -3.187     0.44136     0.00000
 388    395.003      277.273         325.408      -17.996        62492.5          476.1    0.8398    1.0802      579.52      279.960      -10.037       -3.069     0.43945     0.00000
 389    399.858      280.331         316.059      -17.431        62001.6          475.4    0.8411    1.0668      575.95      282.706      -11.168       -2.931     0.43736     0.00000
 390    405.056      283.425         307.886      -17.462        61476.7          474.5    0.8468    1.0575      573.33      285.646      -12.323       -2.932     0.43489     0.00000
 391    407.106      284.124         303.419      -18.843        60876.9          472.2    0.8579    1.0617      570.13      286.805      -12.912       -3.120     0.43226     0.00000
 392    404.565      282.695         295.889      -21.505        60440.5          472.2    0.8522    1.0446      567.15      285.368      -13.784       -3.310     0.43017     0.00000
 393    404.172      282.495         280.875      -29.256        60674.0          480.2    0.8195    0.9830      569.22      285.146      -15.580       -4.227     0.42917     0.00000
 394    418.715      289.687         269.127      -35.464        60400.8          484.1    0.8285    0.9669      572.29      293.371      -17.206       -4.730     0.42595     0.00000
 395    431.127      297.726         264.170      -31.098        60222.4          483.6    0.8477    0.9718      573.31      300.391      -17.978       -4.077     0.42635     0.00000
 396    430.263      298.052         257.200      -25.800        60929.0          485.5    0.8417    0.9525      572.04      299.902      -18.728       -3.560     0.43245     0.00000
 397    431.446      299.019         249.202      -23.444        61201.2          485.9    0.8428    0.9388      569.98      300.571      -19.664       -3.301     0.43536     0.00000
