
OVERALL TURBINE PERFORMANCE
============================================================
Blade-jet speed ratio     0.3962
Pitchline loading         3.1527
Total-Total PR            4.9704
Total-Static PR           5.6019
Energy Extraction           402.6880
Corrected Speed           32.5748
Flow function           0.9511

STAGE PERFORMANCE
====================================================================================================
Stage  Location     Alpha1    Alpha2     Beta2     Beta3    Alpha3      Phi       Psi    Reaction
    1       Hub      -2.39      78.08     -77.04     -77.26     -38.20    0.3297    0.8282      0.3583
    1      Mean      -3.88      72.47      44.21     -66.36     -16.31    0.6261    1.6465      0.4253
    1       Tip      -5.43      79.36     -83.12     -51.26      24.16    0.4688    0.3283      0.4669
    2       Hub     -53.89      73.33      -1.64     -69.73     -22.59    0.4447    1.3810      0.3991
    2      Mean     -20.04      64.32     -10.53     -59.85      -0.63    0.6939    1.1643      0.4588
    2       Tip      26.36      70.09     -50.76     -55.34      12.40    0.6493    0.8302      0.5255


Span station K = 19

  J       %dVm        Vx(m/s)      Vtheta(m/s)    Vr(m/s)       Pstat(Pa)       Tstat(K)    Mrel      Mabs        T0(K)       Vm(m/s)     Swirl(deg)   Pitch(deg)  Density(kg/m3)     mdot(kg/s)
 195    207.032      161.563          14.469       -0.315       140244.3          518.0    0.7278    0.4244      533.91      161.629      -60.959       -0.192     0.95360     0.00000
 196    204.637      160.308          13.888       -0.035       139317.7          515.8    0.7282    0.4254      531.75      160.369      -61.230        0.058     0.95258     0.00000
 197    202.758      159.318          13.612        0.209       138829.5          514.6    0.7280    0.4264      530.49      159.379      -61.385        0.272     0.95245     0.00000
 198    199.706      157.706          13.866        0.424       138013.7          513.0    0.7263    0.4260      528.83      157.773      -61.621        0.441     0.95022     0.00000
 199    198.986      157.321          13.969        0.598       138325.7          512.8    0.7257    0.4252      528.58      157.394      -61.480        0.557     0.95329     0.00000
 200    194.279      154.826          13.862        0.960       137927.1          512.5    0.7233    0.4201      527.85      154.916      -62.060        0.863     0.95133     0.00000
 201    190.211      152.646          13.397        1.419       138230.2          513.3    0.7210    0.4173      528.42      152.775      -62.589        1.433     0.95175     0.00000
 202    180.822      147.575          20.052        2.646       138666.1          509.9    0.7044    0.4147      524.68      147.832      -62.595        2.503     0.96051     0.00000
 203    156.277      134.292          33.309        4.460       139727.6          505.1    0.6659    0.4159      519.81      134.911      -64.047        5.045     0.97646     0.00000
 204    132.803      121.203          49.255        4.793       141236.6          502.4    0.6217    0.4289      517.94      122.553      -66.209        9.279     0.99327     0.00000
 205    117.039      113.217          57.067        3.501       142522.8          504.2    0.5964    0.4299      519.89      114.255      -67.712        9.218     0.99822     0.00000
 206    125.176      118.298          50.283        2.056       143594.7          510.3    0.6117    0.4162      525.25      118.539      -65.494        3.308     0.99177     0.00000
 207    133.992      123.084          42.281        1.464       143196.7          512.0    0.6325    0.4014      525.90      123.179      -64.282        1.332     0.98458     0.00000
 208    135.176      123.737          36.469        1.271       143573.1          512.4    0.6455    0.3867      525.31      123.803      -64.499        0.821     0.98567     0.00000
 209    137.227      124.826          31.578        1.022       143133.1          510.9    0.6580    0.3751      523.00      124.882      -64.608        0.504     0.98504     0.00000
 210    137.637      125.037          24.886        0.633       142705.2          509.8    0.6736    0.3596      520.88      125.098      -65.293        0.230     0.98354     0.00000
 211    141.229      126.924          16.963        0.187       142098.8          509.5    0.6931    0.3457      519.84      126.989      -65.663        0.023     0.97880     0.00000
 212    146.486      129.701           7.621       -0.178       141848.5          511.2    0.7151    0.3341      521.01      129.757      -65.945       -0.109     0.97253     0.00000
 213    153.660      133.480          -3.766        0.332       141614.7          514.4    0.7410    0.3275      523.95      133.533      -66.199        0.115     0.96349     0.00000
 214    161.506      137.562         -15.925        2.097       141339.0          519.4    0.7671    0.3280      529.09      137.664      -66.410        0.844     0.95110     0.00000
 215    171.431      142.613         -26.312        4.777       141336.4          525.8    0.7891    0.3352      535.95      142.888      -66.309        1.798     0.93844     0.00000
 216    182.520      148.221         -37.843        8.363       141258.9          530.7    0.8140    0.3531      541.98      148.726      -66.243        2.949     0.92953     0.00000
 217    184.553      149.751         -43.822        3.686       142503.9          542.3    0.8199    0.3427      552.86      149.796      -66.350        1.410     0.91567     0.00000
 218    184.752      149.888         -43.526       -2.003       142556.7          542.1    0.8195    0.3428      552.72      149.901      -66.317       -0.765     0.91624     0.00000
 219    171.993      143.160         -42.145       -2.261       143418.1          542.8    0.8105    0.3276      552.49      143.184      -67.195       -0.922     0.92068     0.00000
 220    167.948      141.031         -41.892       -2.195       143785.3          542.8    0.8082    0.3230      552.31      141.055      -67.487       -0.914     0.92289     0.00000
 221    162.983      138.416         -41.751       -2.214       143977.8          542.9    0.8058    0.3176      552.02      138.441      -67.858       -0.946     0.92410     0.00000
 222    157.626      135.594         -41.671       -2.225       144409.5          543.1    0.8032    0.3117      551.96      135.621      -68.267       -0.982     0.92643     0.00000
 223    152.029      132.643         -41.579       -2.289       144621.2          543.2    0.8007    0.3056      551.76      132.675      -68.698       -1.051     0.92760     0.00000
 224    146.583      129.772         -41.500       -2.334       145017.5          543.5    0.7983    0.2998      551.75      129.808      -69.121       -1.118     0.92966     0.00000
 225    140.758      126.699         -41.504       -2.410       145248.7          543.6    0.7961    0.2937      551.60      126.741      -69.582       -1.215     0.93088     0.00000
 226    135.230      123.781         -41.728       -2.471       145626.9          543.9    0.7944    0.2883      551.62      123.831      -70.035       -1.314     0.93284     0.00000
 227    129.204      120.597         -42.108       -2.565       145816.0          544.0    0.7932    0.2826      551.49      120.659      -70.539       -1.459     0.93386     0.00000
 228    123.485      117.574         -42.602       -2.611       146108.9          544.2    0.7924    0.2775      551.46      117.648      -71.027       -1.598     0.93542     0.00000
 229    117.318      114.310         -43.048       -2.677       146196.2          544.2    0.7915    0.2721      551.31      114.402      -71.553       -1.795     0.93591     0.00000
 230    111.679      111.324         -43.510       -2.698       146416.4          544.4    0.7910    0.2676      551.30      111.433      -72.038       -1.990     0.93706     0.00000
 231    105.775      108.190         -44.092       -2.754       146439.8          544.4    0.7909    0.2634      551.19      108.325      -72.553       -2.277     0.93721     0.00000
 232    100.523      105.396         -45.091       -2.786       146597.5          544.5    0.7920    0.2606      551.24      105.560      -73.028       -2.594     0.93804     0.00000
 233     94.866      102.366         -46.473       -2.913       146503.0          544.4    0.7941    0.2589      551.15      102.582      -73.544       -3.155     0.93759     0.00000
 234     89.797       99.636         -47.958       -2.950       146515.8          544.3    0.7967    0.2587      551.17       99.914      -74.012       -3.829     0.93771     0.00000
 235     84.630       96.774         -50.030       -3.059       146210.5          544.0    0.8010    0.2609      551.05       97.194      -74.493       -5.258     0.93628     0.00000
 236     81.023       94.599         -51.251       -2.937       146062.5          543.5    0.8040    0.2632      550.71       95.295      -74.830       -7.218     0.93617     0.00000
 237     79.432       92.010         -52.854       -2.802       145529.4          542.6    0.8084    0.2684      550.11       94.458      -74.991       -9.006     0.93436     0.00000
 238     81.163       89.750         -40.457       -2.546       145190.8          542.9    0.7814    0.2486      549.82       95.369      -74.720       -6.960     0.93169     0.00000
 239     94.764      100.541         -27.499       -1.568       145073.6          543.1    0.7570    0.2602      550.32      102.529      -73.090       -4.058     0.93061     0.00000
 240    108.530      108.784         -27.205       -1.228       144610.2          542.6    0.7602    0.2790      550.51      109.775      -71.702       -2.799     0.92846     0.00000
 241    119.169      115.246         -30.857       -1.007       144260.0          542.3    0.7713    0.2941      550.72      115.376      -70.711       -1.821     0.92681     0.00000
 242    130.247      121.122         -33.365       -0.798       143571.4          541.6    0.7807    0.3092      550.62      121.208      -69.719       -1.098     0.92363     0.00000
 243    139.555      126.040         -34.862       -0.623       143177.6          541.2    0.7873    0.3200      550.74      126.108      -68.946       -0.759     0.92176     0.00000
 244    148.734      130.884         -35.934       -0.390       142532.4          540.5    0.7935    0.3297      550.61      130.940      -68.193       -0.510     0.91870     0.00000
 245    154.745      134.052         -36.742       -0.241       142224.3          540.2    0.7979    0.3356      550.66      134.105      -67.756       -0.400     0.91722     0.00000
 246    161.279      137.494         -38.028       -0.075       141728.7          539.8    0.8037    0.3430      550.62      137.544      -67.298       -0.297     0.91483     0.00000
 247    167.642      140.848         -39.707        0.082       141339.7          539.4    0.8099    0.3501      550.69      140.894      -66.931       -0.177     0.91292     0.00000
 248    175.097      144.780         -40.741        0.296       140830.4          538.9    0.8152    0.3574      550.70      144.818      -66.459       -0.021     0.91039     0.00000
 249    180.701      147.734         -40.822        0.488       140497.6          538.6    0.8179    0.3619      550.71      147.768      -66.103        0.084     0.90872     0.00000
 250    185.153      150.079         -41.162        0.660       140152.1          538.3    0.8208    0.3659      550.70      150.112      -65.831        0.157     0.90699     0.00000
 251    190.199      152.737         -41.903        0.850       139787.3          538.0    0.8248    0.3713      550.76      152.768      -65.560        0.243     0.90515     0.00000
 252    196.793      156.212         -41.565        1.107       139286.8          537.6    0.8272    0.3769      550.78      156.240      -65.127        0.364     0.90256     0.00000
 253    200.067      157.935         -40.238        1.285       139051.2          537.3    0.8263    0.3784      550.73      157.963      -64.892        0.424     0.90134     0.00000
 254    204.130      160.073         -39.916        1.475       138785.7          537.1    0.8280    0.3826      550.86      160.102      -64.628        0.485     0.89997     0.00000
 255    210.932      163.655         -38.631        1.768       138230.0          536.6    0.8291    0.3885      550.88      163.682      -64.157        0.593     0.89706     0.00000
 256    214.514      165.539         -36.258        1.999       137922.5          536.4    0.8265    0.3902      550.80      165.568      -63.812        0.663     0.89547     0.00000
 257    218.543      167.658         -35.107        2.222       137721.4          536.2    0.8268    0.3940      551.00      167.689      -63.519        0.726     0.89439     0.00000
 258    225.671      171.408         -33.134        2.535       137009.5          535.6    0.8274    0.4006      550.93      171.441      -62.973        0.820     0.89073     0.00000
 259    231.322      174.380         -30.728        2.795       136628.6          535.2    0.8264    0.4053      551.00      174.416      -62.515        0.887     0.88877     0.00000
 260    237.848      177.813         -26.810        3.062       136167.2          534.9    0.8231    0.4098      551.12      177.852      -61.896        0.959     0.88621     0.00000
 261    236.895      177.308         -21.961        3.176       136128.8          534.9    0.8133    0.4058      550.86      177.350      -61.650        0.989     0.88585     0.00000
 262    238.254      178.019         -21.445        3.338       136328.2          535.0    0.8136    0.4081      551.17      178.065      -61.541        1.025     0.88708     0.00000
 263    250.403      184.410         -19.339        3.769       134994.2          533.7    0.8186    0.4220      551.18      184.461      -60.711        1.131     0.88019     0.00000
 264    257.715      188.253         -12.930        4.152       134004.7          532.8    0.8126    0.4278      550.83      188.311      -59.861        1.213     0.87495     0.00000
 265    259.665      189.275          -7.894        4.391       134181.9          533.0    0.8049    0.4283      551.20      189.337      -59.397        1.263     0.87576     0.00000
 266    264.324      191.721          -2.682        4.655       133601.2          532.5    0.7995    0.4330      551.13      191.790      -58.751        1.315     0.87271     0.00000
 267    267.969      193.634           3.404        4.910       133210.5          532.1    0.7921    0.4367      551.17      193.708      -58.084        1.361     0.87062     0.00000
 268    272.011      195.755           9.743        5.176       132689.3          531.6    0.7848    0.4416      551.15      195.836      -57.339        1.413     0.86790     0.00000
 269    276.182      197.945          17.237        5.444       132112.5          531.1    0.7760    0.4472      551.19      198.032      -56.469        1.462     0.86483     0.00000
 270    278.437      199.125          25.431        5.682       131540.3          530.5    0.7649    0.4514      551.07      199.219      -55.604        1.503     0.86179     0.00000
 271    280.236      200.066          33.534        5.895       131146.0          530.1    0.7538    0.4560      551.13      200.166      -54.748        1.535     0.85976     0.00000
 272    284.086      202.086          42.914        6.144       130332.0          529.3    0.7430    0.4645      551.13      202.193      -53.608        1.569     0.85553     0.00000
 273    286.556      203.379          53.940        6.368       129342.8          528.3    0.7293    0.4733      550.98      203.493      -52.302        1.592     0.85033     0.00000
 274    286.769      203.484          64.762        6.507       128625.1          527.6    0.7140    0.4804      550.97      203.605      -51.054        1.589     0.84654     0.00000
 275    286.095      203.121          76.013        6.628       127850.1          526.8    0.6977    0.4882      550.94      203.250      -49.736        1.579     0.84245     0.00000
 276    285.511      202.806          87.757        6.751       126913.2          525.9    0.6813    0.4979      550.89      202.943      -48.241        1.571     0.83754     0.00000
 277    283.705      201.845          99.599        6.866       125898.2          524.9    0.6643    0.5077      550.78      201.992      -46.695        1.562     0.83219     0.00000
 278    280.544      200.170         111.470        6.936       124934.1          524.0    0.6459    0.5174      550.69      200.328      -45.107        1.546     0.82711     0.00000
 279    277.110      198.352         122.983        6.992       123944.0          523.0    0.6280    0.5276      550.61      198.520      -43.463        1.541     0.82193     0.00000
 280    273.239      196.305         134.535        7.081       122833.4          521.9    0.6100    0.5386      550.47      196.483      -41.731        1.567     0.81612     0.00000
 281    269.212      194.177         146.116        7.068       121631.8          520.8    0.5921    0.5507      550.36      194.363      -39.885        1.559     0.80978     0.00000
 282    264.897      191.898         157.614        6.941       120306.1          519.5    0.5744    0.5635      550.24      192.091      -37.944        1.511     0.80273     0.00000
 283    260.550      189.603         169.192        6.833       118909.7          518.2    0.5570    0.5775      550.16      189.803      -35.875        1.484     0.79530     0.00000
 284    256.385      187.406         180.908        6.720       117325.1          516.7    0.5401    0.5928      550.07      187.610      -33.640        1.467     0.78682     0.00000
 285    252.536      185.376         192.639        6.544       115622.0          515.2    0.5242    0.6093      550.04      185.584      -31.248        1.433     0.77764     0.00000
 286    249.059      183.543         204.348        6.329       113770.9          513.5    0.5093    0.6270      550.04      183.754      -28.706        1.387     0.76760     0.00000
 287    245.829      181.840         216.182        6.094       111745.7          511.7    0.4955    0.6459      550.03      182.053      -25.998        1.334     0.75656     0.00000
 288    243.737      180.738         228.049        5.802       109631.3          509.8    0.4838    0.6664      550.18      180.952      -23.096        1.260     0.74496     0.00000
 289    241.548      179.591         239.552        5.353       107339.5          507.8    0.4734    0.6869      550.27      179.799      -20.197        1.135     0.73222     0.00000
 290    237.950      177.705         249.471        4.640       105143.8          506.0    0.4630    0.7037      550.28      177.906      -17.720        0.910     0.71979     0.00000
 291    232.495      174.835         256.783        3.727       103426.0          505.1    0.4515    0.7141      550.37      175.034      -15.981        0.589     0.70980     0.00000
 292    225.315      171.045         261.999        2.820       102208.1          504.8    0.4387    0.7192      550.57      171.254      -14.825        0.232     0.70249     0.00000
 293    218.103      167.228         266.357        2.047       101314.6          504.9    0.4262    0.7226      550.94      167.458      -13.825       -0.104     0.69695     0.00000
 294    211.722      163.836         270.323        1.380       100410.5          505.0    0.4155    0.7260      551.28      164.099      -12.837       -0.429     0.69135     0.00000
 295    205.680      160.603         273.869        0.715        99547.5          505.0    0.4066    0.7291      551.65      160.918      -12.011       -0.818     0.68590     0.00000
 296    199.897      157.473         276.525       -0.025        98767.2          505.0    0.3996    0.7308      551.89      157.873      -11.471       -1.316     0.68101     0.00000
 297    194.275      154.400         278.247       -0.804        98150.4          505.2    0.3943    0.7308      552.13      154.914      -11.226       -1.894     0.67700     0.00000
 298    188.486      151.225         279.514       -1.553        97715.0          505.9    0.3892    0.7296      552.86      151.867      -11.185       -2.509     0.67331     0.00000
 299    183.427      148.447         280.006       -2.220        97395.2          506.6    0.3859    0.7274      553.47      149.203      -11.230       -3.033     0.67038     0.00000
 300    176.118      144.547         280.400       -2.494        97154.4          503.7    0.3827    0.7252      550.36      145.355      -11.556       -3.258     0.67334     0.00000
 301    172.317      142.511         281.214       -2.625        96287.7          498.5    0.3840    0.7274      545.30      143.355      -11.600       -3.343     0.67681     0.00000
 302    170.319      141.418         281.329       -2.874        95102.0          494.0    0.3862    0.7292      540.91      142.303      -11.696       -3.464     0.67631     0.00000
 303    168.208      140.256         281.226       -3.161        94535.2          491.4    0.3864    0.7295      538.19      141.192      -11.882       -3.603     0.67688     0.00000
 304    166.079      139.077         280.716       -3.469        93722.2          489.0    0.3859    0.7289      535.56      140.071      -12.156       -3.767     0.67464     0.00000
 305    165.374      138.666         280.731       -3.722        93411.8          488.0    0.3837    0.7295      534.34      139.700      -12.025       -3.803     0.67375     0.00000
 306    163.970      137.863         279.199       -4.160        93091.0          487.7    0.3798    0.7259      533.38      138.961      -12.128       -4.048     0.67087     0.00000
 307    161.258      136.366         278.675       -4.767        94138.6          490.4    0.3705    0.7210      535.34      137.533      -11.955       -4.177     0.67422     0.00000
 308    153.849      132.142         276.850       -6.016        95117.9          493.7    0.3595    0.7102      537.54      133.632      -13.036       -4.970     0.67632     0.00000
 309    139.214      123.596         271.511       -7.926        96086.5          497.3    0.3522    0.6890      539.53      125.928      -16.111       -6.979     0.67756     0.00000
 310    130.485      117.897         264.398       -9.938        97011.5          501.7    0.3552    0.6679      542.36      121.333      -18.868       -8.800     0.67793     0.00000
 311    124.475      113.927         260.671      -11.531        97655.1          505.6    0.3539    0.6557      545.23      118.169      -20.602      -10.161     0.67652     0.00000
 312    128.555      116.472         264.372      -12.192        97827.5          507.6    0.3470    0.6642      547.86      120.317      -19.177       -9.619     0.67412     0.00000
 313    133.727      119.527         269.101      -12.707        97239.0          508.3    0.3404    0.6756      549.36      123.040      -17.220       -9.037     0.66886     0.00000
 314    136.192      120.896         273.388      -13.186        97211.0          509.3    0.3334    0.6847      551.10      124.338      -15.633       -8.890     0.66698     0.00000
 315    140.329      123.180         277.644      -13.727        96768.5          509.5    0.3290    0.6949      552.19      126.515      -13.638       -8.635     0.66347     0.00000
 316    142.956      124.566         281.729      -14.265        96616.5          510.0    0.3243    0.7040      553.48      127.899      -11.799       -8.589     0.66164     0.00000
 317    146.852      126.627         285.710      -14.854        96231.6          510.0    0.3221    0.7137      554.39      129.949       -9.734       -8.476     0.65893     0.00000
 318    150.100      128.300         289.486      -15.480        96009.1          510.0    0.3204    0.7227      555.36      131.659       -7.781       -8.467     0.65720     0.00000
 319    153.949      130.314         293.028      -16.035        95623.7          509.7    0.3205    0.7318      555.96      133.686       -5.858       -8.390     0.65491     0.00000
 320    157.503      132.166         296.396      -16.623        95404.5          509.5    0.3213    0.7403      556.70      135.556       -4.049       -8.367     0.65356     0.00000
 321    161.358      134.236         298.960      -17.000        95072.3          509.2    0.3239    0.7475      557.12      137.585       -2.642       -8.234     0.65174     0.00000
 322    166.217      136.672         301.501      -18.039        94760.6          508.6    0.3283    0.7553      557.44      140.144       -1.282       -8.335     0.65026     0.00000
 323    192.422      153.922         328.293        2.269        95505.7          496.2    0.3593    0.8322      553.43      153.938       10.482        0.845     0.67062     0.00000
 324    191.609      153.368         328.311       -6.620        95589.3          496.2    0.3584    0.8318      553.37      153.511       10.517       -2.469     0.67122     0.00000
 325    173.598      143.918         332.175       -5.572        96181.1          497.0    0.3391    0.8309      554.11      144.029       12.810       -2.206     0.67433     0.00000
 326    170.399      142.248         332.949       -5.136        96434.7          497.2    0.3360    0.8310      554.39      142.345       13.293       -2.050     0.67578     0.00000
 327    167.520      140.742         333.843       -4.802        96321.7          497.0    0.3334    0.8319      554.32      140.829       13.817       -1.930     0.67524     0.00000
 328    164.034      138.913         334.857       -4.508        96515.0          497.2    0.3303    0.8325      554.61      138.994       14.444       -1.828     0.67635     0.00000
 329    160.284      136.943         335.997       -4.295        96436.1          497.0    0.3271    0.8336      554.62      137.020       15.167       -1.759     0.67598     0.00000
 330    156.727      135.072         337.221       -4.153        96601.9          497.2    0.3243    0.8348      554.97      135.148       15.934       -1.718     0.67694     0.00000
 331    152.683      132.942         338.537       -4.047        96560.9          497.1    0.3212    0.8363      555.11      133.019       16.814       -1.696     0.67676     0.00000
 332    149.098      131.052         339.895       -4.003        96739.5          497.3    0.3188    0.8380      555.54      131.132       17.699       -1.701     0.67778     0.00000
 333    144.711      128.738         341.342       -3.982        96684.1          497.2    0.3160    0.8398      555.73      128.822       18.743       -1.722     0.67751     0.00000
 334    140.834      126.690         342.831       -3.999        96804.6          497.3    0.3140    0.8419      556.16      126.781       19.789       -1.765     0.67821     0.00000
 335    136.125      124.200         344.478       -4.049        96685.9          497.1    0.3116    0.8444      556.38      124.302       21.065       -1.839     0.67759     0.00000
 336    132.247      122.146         346.172       -4.147        96770.9          497.1    0.3105    0.8473      556.88      122.261       22.298       -1.947     0.67810     0.00000
 337    127.579      119.669         348.041       -4.253        96638.4          497.0    0.3094    0.8506      557.21      119.803       23.782       -2.085     0.67740     0.00000
 338    123.761      117.634         349.840       -4.396        96710.5          497.0    0.3095    0.8540      557.77      117.794       25.132       -2.266     0.67786     0.00000
 339    118.885      115.031         351.866       -4.548        96517.5          496.7    0.3097    0.8580      558.16      115.227       26.825       -2.510     0.67683     0.00000
 340    114.794      112.827         353.903       -4.722        96493.0          496.6    0.3114    0.8623      558.76      113.073       28.385       -2.842     0.67676     0.00000
 341    109.597      110.008         356.274       -4.949        96173.4          496.2    0.3137    0.8677      559.22      110.337       30.366       -3.429     0.67502     0.00000
 342    105.493      107.691         358.791       -5.229        96055.1          496.0    0.3184    0.8737      559.94      108.177       31.999       -4.556     0.67453     0.00000
 343    101.496      104.923         362.328       -5.741        95614.6          495.3    0.3261    0.8827      560.68      106.073       33.860       -8.026     0.67233     0.00000
 344    104.506      102.409         362.578       -5.767        95252.8          494.9    0.3290    0.8845      560.69      107.657       32.855       -4.869     0.67031     0.00000
 345    130.199      119.393         355.368       -5.322        94777.8          494.7    0.3357    0.8751      559.43      121.183       25.530       -0.871     0.66705     0.00000
 346    145.679      128.738         350.182       -4.799        93969.3          493.4    0.3439    0.8694      557.44      129.332       13.994        0.583     0.66307     0.00000
 347    155.779      134.135         347.487       -4.560        93829.1          493.2    0.3525    0.8667      557.00      134.649       11.523        0.101     0.66230     0.00000
 348    165.954      139.562         344.404       -4.295        93365.8          492.5    0.3602    0.8643      555.91      140.005        9.898        0.048     0.65984     0.00000
 349    169.169      141.292         342.158       -4.004        93403.4          492.6    0.3620    0.8605      555.40      141.697        9.321       -0.042     0.66007     0.00000
 350    175.548      144.666         341.044       -3.936        92993.0          492.0    0.3688    0.8615      554.95      145.055        8.568       -0.052     0.65790     0.00000
 351    180.829      147.451         340.136       -3.865        92676.8          491.5    0.3751    0.8625      554.69      147.836        7.831       -0.018     0.65620     0.00000
 352    189.389      151.964         339.193       -3.855        92130.4          490.8    0.3850    0.8654      554.42      152.342        6.860        0.046     0.65322     0.00000
 353    198.894      156.993         336.909       -3.714        91677.6          490.2    0.3936    0.8659      553.90      157.346        5.628        0.172     0.65066     0.00000
 354    203.724      159.575         333.324       -3.335        91433.4          489.9    0.3959    0.8611      552.74      159.888        4.669        0.249     0.64929     0.00000
 355    205.552      160.557         331.092       -3.056        91504.9          490.0    0.3965    0.8573      552.28      160.850        4.101        0.288     0.64972     0.00000
 356    211.808      163.858         329.778       -2.970        91008.6          489.3    0.4038    0.8589      551.78      164.144        3.399        0.335     0.64701     0.00000
 357    218.748      167.527         327.568       -2.796        90620.4          488.8    0.4109    0.8590      551.25      167.797        2.487        0.415     0.64483     0.00000
 358    223.943      170.283         324.280       -2.491        90261.4          488.3    0.4151    0.8559      550.24      170.532        1.464        0.506     0.64279     0.00000
 359    226.204      171.489         321.529       -2.180        90228.7          488.3    0.4166    0.8517      549.57      171.722        0.694        0.573     0.64264     0.00000
 360    232.485      174.805         319.628       -2.039        89783.5          487.6    0.4239    0.8527      549.04      175.028       -0.039        0.620     0.64018     0.00000
 361    239.536      178.533         316.303       -1.779        89313.5          487.0    0.4312    0.8514      548.16      178.741       -1.139        0.713     0.63750     0.00000
 362    242.534      180.128         312.400       -1.390        89088.4          486.7    0.4334    0.8459      546.96      180.319       -2.122        0.788     0.63625     0.00000
 363    246.629      182.294         309.812       -1.136        88912.2          486.4    0.4381    0.8440      546.39      182.474       -2.882        0.846     0.63532     0.00000
 364    254.328      186.358         306.241       -0.886        88270.4          485.5    0.4471    0.8436      545.34      186.527       -3.978        0.921     0.63167     0.00000
 365    258.310      188.468         301.864       -0.507        87998.0          485.1    0.4512    0.8385      544.14      188.624       -5.081        1.000     0.63014     0.00000
 366    263.287      191.099         297.961       -0.193        87679.1          484.7    0.4570    0.8352      543.17      191.244       -6.070        1.060     0.62835     0.00000
 367    268.285      193.739         293.337        0.154        87235.9          484.1    0.4631    0.8310      541.85      193.875       -7.216        1.130     0.62581     0.00000
 368    272.717      196.082         288.700        0.503        86923.9          483.6    0.4686    0.8262      540.68      196.208       -8.306        1.187     0.62406     0.00000
 369    277.816      198.774         283.671        0.871        86476.1          483.0    0.4755    0.8217      539.32      198.892       -9.485        1.253     0.62149     0.00000
 370    281.918      200.942         278.203        1.289        86087.2          482.5    0.4813    0.8157      537.84      201.051      -10.699        1.319     0.61928     0.00000
 371    286.147      203.175         272.710        1.677        85702.3          482.0    0.4878    0.8100      536.42      203.277      -11.925        1.377     0.61709     0.00000
 372    290.842      205.653         266.578        2.042        85200.7          481.3    0.4954    0.8038      534.76      205.749      -13.219        1.421     0.61422     0.00000
 373    294.931      207.810         260.065        2.406        84736.5          480.6    0.5028    0.7967      533.06      207.902      -14.575        1.464     0.61154     0.00000
 374    298.914      209.912         253.047        2.786        84227.5          480.0    0.5107    0.7889      531.21      209.999      -15.998        1.503     0.60859     0.00000
 375    302.583      211.847         245.513        3.166        83694.1          479.3    0.5191    0.7803      529.24      211.930      -17.494        1.538     0.60550     0.00000
 376    306.262      213.787         237.449        3.544        83094.1          478.5    0.5284    0.7712      527.10      213.867      -19.064        1.571     0.60204     0.00000
 377    309.881      215.692         228.854        3.923        82431.3          477.6    0.5387    0.7617      524.82      215.772      -20.682        1.603     0.59823     0.00000
 378    313.300      217.492         219.695        4.299        81703.9          476.6    0.5500    0.7517      522.41      217.572      -22.364        1.638     0.59401     0.00000
 379    316.330      219.086         209.985        4.669        80908.3          475.5    0.5621    0.7410      519.83      219.167      -24.112        1.670     0.58939     0.00000
 380    319.203      220.597         199.926        5.009        80053.3          474.3    0.5753    0.7302      517.16      220.679      -25.863        1.692     0.58444     0.00000
 381    321.393      221.748         189.577        5.314        79144.7          473.0    0.5888    0.7189      514.38      221.832      -27.638        1.710     0.57915     0.00000
 382    323.135      222.663         179.240        5.582        78213.1          471.7    0.6027    0.7076      511.61      222.749      -29.354        1.720     0.57371     0.00000
 383    324.546      223.403         168.910        5.811        77263.0          470.4    0.6171    0.6965      508.91      223.492      -31.030        1.724     0.56813     0.00000
 384    325.286      223.790         158.513        6.021        76263.0          469.1    0.6316    0.6850      506.14      223.882      -32.694        1.730     0.56223     0.00000
 385    325.768      224.042         148.546        6.200        75280.7          467.7    0.6459    0.6741      503.50      224.135      -34.231        1.733     0.55644     0.00000
 386    326.137      224.234         138.759        6.329        74264.9          466.4    0.6606    0.6638      500.89      224.329      -35.697        1.730     0.55046     0.00000
 387    326.321      224.331         128.727        6.388        73187.5          464.9    0.6762    0.6536      498.22      224.427      -37.187        1.718     0.54408     0.00000
 388    326.903      224.639         118.721        6.374        72033.2          463.2    0.6929    0.6445      495.54      224.733      -38.561        1.685     0.53724     0.00000
 389    327.184      224.789         108.675        6.344        70815.1          461.5    0.7100    0.6361      492.84      224.881      -39.924        1.656     0.52999     0.00000
 390    327.429      224.918          98.533        6.345        69568.5          459.8    0.7278    0.6280      490.17      225.010      -41.249        1.645     0.52250     0.00000
 391    327.191      224.794          88.782        6.330        68256.3          457.9    0.7452    0.6206      487.49      224.884      -42.494        1.635     0.51462     0.00000
 392    326.622      224.496          79.301        6.277        67060.7          456.3    0.7621    0.6131      485.06      224.585      -43.726        1.615     0.50735     0.00000
 393    325.007      223.649          71.179        6.159        65854.6          454.7    0.7760    0.6064      482.78      223.735      -44.773        1.577     0.50000     0.00000
 394    320.188      221.116          64.454        5.992        64948.5          453.7    0.7845    0.5971      480.89      221.198      -45.950        1.542     0.49440     0.00000
 395    314.593      218.174          58.741        5.814        64277.5          453.3    0.7900    0.5854      479.42      218.253      -47.149        1.510     0.49018     0.00000
 396    308.773      215.116          55.251        5.574        63706.6          453.2    0.7912    0.5743      478.33      215.189      -48.029        1.454     0.48670     0.00000
 397    301.044      211.052          52.813        5.279        63533.9          453.5    0.7887    0.5619      477.66      211.120      -48.936        1.384     0.48561     0.00000
