    0                    INTYPE- TYPE OF BLADE GEOMETRY INPUT
  162  200  0  0          NPOINTS, NXPTS, IFCLOCK, IFREV
  -0.060571  -0.186414
  -0.068412  -0.305871
  -0.159634  -0.422652
  -0.122906  -0.537265
  -0.130950  -0.649710
  -0.130802  -0.925239
  -0.103629  -1.191053
  -0.052573  -1.448274
  0.017983  -1.698484
  0.105641  -1.942542
  0.207594  -2.181460
  0.325234  -2.414736
  0.451973  -2.644741
  0.589610  -2.870826
  0.736265  -3.093617
  0.890544  -3.313767
  1.051113  -3.531605
  1.217811  -3.747240
  2.472063  -5.186382
  3.726315  -6.375485
  4.980569  -7.365823
  6.234821  -8.183096
  7.474308  -8.763339
  8.307398  -9.240506
  9.343685  -9.640371
  10.379974  -9.954345
  11.416264  -10.198691
  12.452551  -10.376224
  13.488840  -10.481276
  14.525127  -10.524250
  15.561417  -10.502962
  16.597704  -10.415947
  17.633993  -10.263666
  18.670280  -10.046420
  19.706570  -9.763904
  20.742857  -9.409228
  21.799466  -8.984934
  22.815433  -8.489078
  23.851723  -7.916318
  24.888012  -7.266233
  25.924299  -6.540854
  26.960589  -5.729284
  27.996876  -4.836143
  29.033165  -3.860578
  30.069452  -2.797857
  31.105742  -1.650524
  32.142029  -0.413993
  33.178318  0.912992
  34.214605  2.328823
  35.250895  3.851779
  36.287182  5.475929
  37.323471  7.212816
  38.359761  9.076011
  39.396048  11.073959
  40.432337  13.220668
  41.468624  15.513633
  42.504914  17.963278
  43.541201  20.558302
  44.577490  23.273046
  45.613777  26.094237
  46.650067  28.983365
  47.686354  31.930367
  48.722643  34.914844
  49.758930  37.941785
  50.795220  41.007323
  51.145161  42.056493
  51.495104  43.113499
  51.845045  44.177269
  52.194988  45.248062
  52.544911  46.333023
  52.894873  47.427918
  52.910341  47.491212
  52.917141  47.556012
  52.915152  47.621138
  52.904405  47.685400
  52.885104  47.727312
  52.857593  47.806695
  52.822378  47.861516
  52.780100  47.911092
  52.731528  47.954523
  52.677550  47.991013
  52.619148  48.019900
  52.557385  48.040657
  52.493393  48.052907
  52.428331  48.056425
  52.363388  48.051145
  52.299751  48.037167
  52.238575  48.014741
  52.180978  47.984282
  52.127803  47.946342
  52.080630  47.901612
  52.039711  47.850909
  52.005995  47.794950
  51.804199  47.401027
  51.602404  47.009138
  51.400608  46.619497
  51.198810  46.232101
  50.997015  45.846948
  50.795220  45.464043
  49.758930  43.533069
  48.722643  41.671866
  47.686354  39.863323
  46.650067  38.102457
  45.613777  36.399542
  44.577490  34.745098
  43.541201  33.128797
  42.504914  31.550639
  41.468624  30.009314
  40.432337  28.499698
  39.396048  27.033417
  38.359761  25.610473
  37.323471  24.230862
  36.287182  22.888838
  35.250895  21.592963
  34.214605  20.344139
  33.180350  19.142361
  32.142029  17.986572
  31.105742  16.877648
  30.069452  15.818811
  29.033165  14.803970
  27.996876  13.839217
  26.960589  12.926780
  25.924299  12.059901
  24.888012  11.238556
  23.851723  10.462744
  22.815433  9.736642
  21.779146  9.055040
  20.742857  8.414379
  19.706570  7.814875
  18.670280  7.263474
  17.633993  6.746142
  16.597704  6.262877
  15.561417  5.822575
  14.525127  5.410316
  13.488840  5.023568
  12.452551  4.668016
  11.416264  4.337905
  10.379974  4.025581
  9.343685  3.731376
  8.307405  3.459138
  7.271108  3.200310
  6.234821  2.954130
  5.749808  2.844629
  5.264793  2.737308
  4.779780  2.632841
  4.294767  2.530624
  3.980132  2.464279
  3.666716  2.395976
  3.356564  2.322443
  3.048137  2.246146
  2.745092  2.161457
  2.448735  2.065562
  2.157872  1.961100
  1.873557  1.846139
  1.599809  1.714232
  1.336256  1.569241
  1.079934  1.406176
  0.840831  1.218681
  0.613776  1.011907
  0.406852  0.772855
  0.220160  0.501367
  0.060571  0.186414
  0.0000  0.5000  0.5000                    ROTN,XROT,YROT
    0.5000    0.2500    -21.2573    44.3280          XCUP, XCDWN, BETUP, BETDWN
