    0                    INTYPE- TYPE OF BLADE GEOMETRY INPUT
  162  200  0  0          NPOINTS, NXPTS, IFCLOCK, IFREV
  -0.024774  0.035306
  -0.134149  0.248526
  -0.197834  0.462394
  -0.232393  0.676742
  -0.234804  0.891540
  -0.231743  0.956765
  -0.226473  1.022048
  -0.218987  1.087389
  -0.209290  1.152736
  -0.197380  1.218118
  -0.182731  1.283520
  -0.169780  1.348936
  -0.153913  1.414374
  -0.136404  1.479837
  -0.117250  1.545326
  -0.096450  1.610838
  -0.074007  1.676372
  -0.049920  1.741932
  0.765237  3.254360
  1.580397  4.173469
  2.395554  4.834146
  3.210714  5.318816
  3.961459  5.573418
  4.305799  5.769834
  4.853344  5.908195
  5.400887  6.007913
  5.948430  6.060313
  6.496227  6.071433
  7.043518  6.042508
  7.591061  5.974822
  8.138603  5.868825
  8.686146  5.724388
  9.233691  5.541071
  9.781234  5.322237
  10.328777  5.063312
  10.876319  4.763750
  11.423865  4.426753
  11.971407  4.047630
  12.519001  3.628136
  13.066493  3.167068
  13.614038  2.664699
  14.161581  2.121764
  14.709123  1.539108
  15.256666  0.916468
  15.804211  0.256492
  16.351754  -0.441942
  16.899297  -1.178839
  17.446840  -1.950202
  17.994382  -2.759710
  18.541420  -3.600300
  19.089470  -4.475569
  19.637013  -5.384726
  20.184556  -6.327879
  20.732101  -7.304428
  21.279644  -8.314441
  21.827186  -9.358051
  22.374729  -10.435262
  22.922274  -11.542911
  23.469817  -12.682190
  24.017360  -13.853513
  24.564903  -15.052609
  25.112448  -16.273846
  25.659991  -17.521710
  26.207533  -18.788535
  26.755076  -20.068334
  27.035812  -20.727192
  27.316546  -21.393015
  27.597279  -22.062658
  27.878013  -22.735888
  28.158746  -23.412361
  28.439482  -24.043386
  28.452886  -24.103757
  28.473366  -24.166378
  28.477836  -24.230150
  28.473838  -24.293952
  28.456109  -24.356667
  28.438834  -24.417193
  28.412472  -24.474472
  28.376757  -24.527487
  28.334344  -24.575320
  28.285982  -24.617129
  28.232520  -24.652178
  28.174893  -24.679854
  28.114116  -24.699669
  28.051251  -24.709755
  27.987403  -24.714477
  27.923692  -24.709206
  27.861238  -24.695564
  27.801134  -24.673784
  27.744437  -24.644251
  27.692140  -24.607484
  27.645163  -24.564129
  27.604328  -24.514561
  27.462786  -24.321544
  27.321245  -24.127557
  27.180041  -23.932985
  27.038162  -23.737824
  26.896618  -23.541825
  26.755076  -23.345404
  26.207533  -22.578090
  25.659991  -21.805821
  25.112448  -21.025198
  24.564903  -20.243152
  24.017360  -19.459545
  23.469817  -18.675683
  22.922274  -17.898224
  22.374729  -17.124647
  21.827179  -16.359071
  21.279644  -15.604302
  20.732101  -14.846272
  20.184556  -14.125212
  19.637013  -13.402427
  19.089470  -12.690335
  18.541928  -11.991614
  17.994382  -11.303800
  17.446840  -10.632618
  16.899297  -9.976091
  16.351754  -9.332913
  15.804211  -8.712037
  15.256666  -8.113464
  14.708869  -7.533914
  14.161581  -6.980027
  13.614038  -6.452273
  13.066493  -5.950788
  12.518950  -5.475011
  11.971407  -5.026833
  11.423865  -4.603374
  10.876319  -4.202938
  10.328777  -3.827361
  9.781234  -3.473663
  9.233691  -3.140756
  8.686146  -2.828773
  8.138603  -2.537450
  7.591061  -2.281019
  7.043518  -2.014537
  6.495973  -1.786263
  5.948430  -1.579044
  5.400887  -1.397005
  4.853344  -1.240876
  4.305799  -1.110828
  3.758256  -1.008167
  3.210714  -0.928624
  2.688353  -0.872630
  2.165994  -0.824702
  1.643633  -0.767255
  1.121274  -0.725932
  1.039461  -0.656567
  0.960093  -0.635290
  0.880881  -0.611302
  0.804112  -0.584599
  0.729022  -0.555183
  0.655621  -0.523057
  0.583167  -0.489402
  0.512611  -0.452676
  0.444128  -0.412608
  0.377722  -0.369192
  0.313389  -0.322428
  0.250608  -0.273162
  0.190003  -0.220388
  0.132163  -0.163154
  0.077085  -0.101455
  0.024774  -0.035306
  0.0000  0.5000  0.5000                    ROTN,XROT,YROT
    0.5000    0.2500    28.0870    -58.0000          XCUP, XCDWN, BETUP, BETDWN
